year,province,Farm products,value
1986,Manitoba,Flaxseed [115122111],7.2467999999999995
1986,Saskatchewan,Flaxseed [115122111],7.114199999999999
1986,Alberta,Flaxseed [115122111],7.1745
1986,Manitoba,Flaxseed [115122111],7.109999999999999
1986,Saskatchewan,Flaxseed [115122111],6.7554
1986,Alberta,Flaxseed [115122111],6.8682
1986,Manitoba,Flaxseed [115122111],6.7641
1986,Saskatchewan,Flaxseed [115122111],6.4527
1986,Alberta,Flaxseed [115122111],6.4452
1986,Manitoba,Flaxseed [115122111],6.419099999999999
1986,Saskatchewan,Flaxseed [115122111],6.1091999999999995
1986,Alberta,Flaxseed [115122111],6.1872
1986,Manitoba,Flaxseed [115122111],6.1161
1986,Saskatchewan,Flaxseed [115122111],5.8113
1986,Alberta,Flaxseed [115122111],5.6559
1986,Manitoba,Flaxseed [115122111],5.7768
1986,Saskatchewan,Flaxseed [115122111],5.701199999999999
1986,Alberta,Flaxseed [115122111],5.4822
1986,Manitoba,Flaxseed [115122111],5.5737
1986,Saskatchewan,Flaxseed [115122111],5.6583000000000006
1986,Alberta,Flaxseed [115122111],5.4606
1986,Manitoba,Flaxseed [115122111],5.6154
1986,Saskatchewan,Flaxseed [115122111],5.7645
1986,Alberta,Flaxseed [115122111],5.5733999999999995
1986,Manitoba,Flaxseed [115122111],5.4291
1986,Saskatchewan,Flaxseed [115122111],5.271599999999999
1986,Alberta,Flaxseed [115122111],5.3972999999999995
1987,Manitoba,Flaxseed [115122111],5.117999999999999
1987,Saskatchewan,Flaxseed [115122111],4.9299
1987,Alberta,Flaxseed [115122111],5.0436
1987,Manitoba,Flaxseed [115122111],4.662599999999999
1987,Saskatchewan,Flaxseed [115122111],4.4832
1987,Alberta,Flaxseed [115122111],4.5393
1987,Manitoba,Flaxseed [115122111],4.4205
1987,Saskatchewan,Flaxseed [115122111],4.2258000000000004
1987,Alberta,Flaxseed [115122111],4.393199999999999
1987,Manitoba,Flaxseed [115122111],4.6754999999999995
1987,Saskatchewan,Flaxseed [115122111],4.6133999999999995
1987,Alberta,Flaxseed [115122111],4.7112
1987,Manitoba,Flaxseed [115122111],5.0238000000000005
1987,Saskatchewan,Flaxseed [115122111],4.8687
1987,Alberta,Flaxseed [115122111],4.9475999999999996
1987,Manitoba,Flaxseed [115122111],4.9818
1987,Saskatchewan,Flaxseed [115122111],4.8513
1987,Alberta,Flaxseed [115122111],4.9041
1987,Manitoba,Flaxseed [115122111],4.7901
1987,Saskatchewan,Flaxseed [115122111],4.5789
1987,Alberta,Flaxseed [115122111],4.699199999999999
1987,Manitoba,Flaxseed [115122111],4.5966
1987,Saskatchewan,Flaxseed [115122111],4.2639
1987,Alberta,Flaxseed [115122111],4.4583
1987,Manitoba,Flaxseed [115122111],4.6731
1987,Saskatchewan,Flaxseed [115122111],4.592099999999999
1987,Alberta,Flaxseed [115122111],4.7631000000000006
1987,Manitoba,Flaxseed [115122111],5.0355
1987,Saskatchewan,Flaxseed [115122111],4.8462
1987,Alberta,Flaxseed [115122111],5.0022
1987,Manitoba,Flaxseed [115122111],5.1774000000000004
1987,Saskatchewan,Flaxseed [115122111],5.0868
1987,Alberta,Flaxseed [115122111],5.3061
1987,Manitoba,Flaxseed [115122111],5.3427
1987,Saskatchewan,Flaxseed [115122111],5.2995
1987,Alberta,Flaxseed [115122111],5.4906
1988,Manitoba,Flaxseed [115122111],5.764799999999999
1988,Saskatchewan,Flaxseed [115122111],5.7522
1988,Alberta,Flaxseed [115122111],5.922
1988,Manitoba,Flaxseed [115122111],5.6733
1988,Saskatchewan,Flaxseed [115122111],5.523899999999999
1988,Alberta,Flaxseed [115122111],5.7879
1988,Manitoba,Flaxseed [115122111],5.632499999999999
1988,Saskatchewan,Flaxseed [115122111],5.2377
1988,Alberta,Flaxseed [115122111],5.6270999999999995
1988,Manitoba,Flaxseed [115122111],5.6751
1988,Saskatchewan,Flaxseed [115122111],5.5377
1988,Alberta,Flaxseed [115122111],5.6943
1988,Manitoba,Flaxseed [115122111],6.1323
1988,Saskatchewan,Flaxseed [115122111],6.0081
1988,Alberta,Flaxseed [115122111],6.2505
1988,Manitoba,Flaxseed [115122111],7.281
1988,Saskatchewan,Flaxseed [115122111],7.515899999999999
1988,Alberta,Flaxseed [115122111],7.710299999999999
1988,Manitoba,Flaxseed [115122111],10.118099999999998
1988,Saskatchewan,Flaxseed [115122111],10.0344
1988,Alberta,Flaxseed [115122111],10.200899999999999
1988,Manitoba,Flaxseed [115122111],10.650899999999998
1988,Saskatchewan,Flaxseed [115122111],10.5201
1988,Alberta,Flaxseed [115122111],10.7496
1988,Manitoba,Flaxseed [115122111],12.148499999999999
1988,Saskatchewan,Flaxseed [115122111],12.2031
1988,Alberta,Flaxseed [115122111],11.8365
1988,Manitoba,Flaxseed [115122111],11.5284
1988,Saskatchewan,Flaxseed [115122111],11.5053
1988,Alberta,Flaxseed [115122111],11.3745
1988,Manitoba,Flaxseed [115122111],10.7922
1988,Saskatchewan,Flaxseed [115122111],10.6686
1988,Alberta,Flaxseed [115122111],10.4439
1988,Manitoba,Flaxseed [115122111],10.9392
1988,Saskatchewan,Flaxseed [115122111],10.4664
1988,Alberta,Flaxseed [115122111],10.793399999999998
1989,Manitoba,Flaxseed [115122111],11.803799999999999
1989,Saskatchewan,Flaxseed [115122111],11.4105
1989,Alberta,Flaxseed [115122111],11.3991
1989,Manitoba,Flaxseed [115122111],11.358
1989,Saskatchewan,Flaxseed [115122111],11.1501
1989,Alberta,Flaxseed [115122111],10.9398
1989,Manitoba,Flaxseed [115122111],11.436
1989,Saskatchewan,Flaxseed [115122111],11.210999999999999
1989,Alberta,Flaxseed [115122111],11.2782
1989,Manitoba,Flaxseed [115122111],10.556999999999999
1989,Saskatchewan,Flaxseed [115122111],10.4589
1989,Alberta,Flaxseed [115122111],10.7271
1989,Manitoba,Flaxseed [115122111],9.9741
1989,Saskatchewan,Flaxseed [115122111],9.7182
1989,Alberta,Flaxseed [115122111],9.375
1989,Manitoba,Flaxseed [115122111],9.060599999999999
1989,Saskatchewan,Flaxseed [115122111],8.8848
1989,Alberta,Flaxseed [115122111],9.159899999999999
1989,Manitoba,Flaxseed [115122111],9.092699999999999
1989,Saskatchewan,Flaxseed [115122111],8.9769
1989,Alberta,Flaxseed [115122111],8.9949
1989,Manitoba,Flaxseed [115122111],9.2835
1989,Saskatchewan,Flaxseed [115122111],9.099
1989,Alberta,Flaxseed [115122111],8.9421
1989,Manitoba,Flaxseed [115122111],9.8001
1989,Saskatchewan,Flaxseed [115122111],9.952499999999999
1989,Alberta,Flaxseed [115122111],9.8283
1989,Manitoba,Flaxseed [115122111],9.6537
1989,Saskatchewan,Flaxseed [115122111],9.753
1989,Alberta,Flaxseed [115122111],9.687
1989,Manitoba,Flaxseed [115122111],8.938799999999999
1989,Saskatchewan,Flaxseed [115122111],9.5964
1989,Alberta,Flaxseed [115122111],9.7986
1989,Manitoba,Flaxseed [115122111],9.167699999999998
1989,Saskatchewan,Flaxseed [115122111],9.459299999999999
1989,Alberta,Flaxseed [115122111],9.4857
1990,Manitoba,Flaxseed [115122111],9.229199999999999
1990,Saskatchewan,Flaxseed [115122111],9.714
1990,Alberta,Flaxseed [115122111],9.587399999999999
1990,Manitoba,Flaxseed [115122111],10.779
1990,Saskatchewan,Flaxseed [115122111],10.9017
1990,Alberta,Flaxseed [115122111],10.5543
1990,Manitoba,Flaxseed [115122111],11.2668
1990,Saskatchewan,Flaxseed [115122111],11.366999999999999
1990,Alberta,Flaxseed [115122111],11.3454
1990,Manitoba,Flaxseed [115122111],11.4246
1990,Saskatchewan,Flaxseed [115122111],11.2164
1990,Alberta,Flaxseed [115122111],11.0445
1990,Manitoba,Flaxseed [115122111],11.7768
1990,Saskatchewan,Flaxseed [115122111],11.904
1990,Alberta,Flaxseed [115122111],11.598899999999999
1990,Manitoba,Flaxseed [115122111],11.6718
1990,Saskatchewan,Flaxseed [115122111],11.7411
1990,Alberta,Flaxseed [115122111],11.6883
1990,Manitoba,Flaxseed [115122111],10.1283
1990,Saskatchewan,Flaxseed [115122111],10.1313
1990,Alberta,Flaxseed [115122111],10.629
1990,Manitoba,Flaxseed [115122111],7.6284
1990,Saskatchewan,Flaxseed [115122111],7.4199
1990,Alberta,Flaxseed [115122111],7.640999999999999
1990,Manitoba,Flaxseed [115122111],6.7212
1990,Saskatchewan,Flaxseed [115122111],6.4056
1990,Alberta,Flaxseed [115122111],6.7829999999999995
1990,Manitoba,Flaxseed [115122111],6.837
1990,Saskatchewan,Flaxseed [115122111],6.6498
1990,Alberta,Flaxseed [115122111],7.3254
1990,Manitoba,Flaxseed [115122111],6.8576999999999995
1990,Saskatchewan,Flaxseed [115122111],6.507599999999999
1990,Alberta,Flaxseed [115122111],6.8652
1990,Manitoba,Flaxseed [115122111],6.8205
1990,Saskatchewan,Flaxseed [115122111],6.2501999999999995
1990,Alberta,Flaxseed [115122111],6.6789
1991,Manitoba,Flaxseed [115122111],6.7551
1991,Saskatchewan,Flaxseed [115122111],6.035099999999999
1991,Alberta,Flaxseed [115122111],6.1932
1991,Manitoba,Flaxseed [115122111],6.305999999999999
1991,Saskatchewan,Flaxseed [115122111],5.7189
1991,Alberta,Flaxseed [115122111],5.7135
1991,Manitoba,Flaxseed [115122111],5.9601
1991,Saskatchewan,Flaxseed [115122111],5.6109
1991,Alberta,Flaxseed [115122111],5.6106
1991,Manitoba,Flaxseed [115122111],5.7414
1991,Saskatchewan,Flaxseed [115122111],5.094
1991,Alberta,Flaxseed [115122111],5.4066
1991,Manitoba,Flaxseed [115122111],5.5085999999999995
1991,Saskatchewan,Flaxseed [115122111],5.0081999999999995
1991,Alberta,Flaxseed [115122111],5.2698
1991,Manitoba,Flaxseed [115122111],5.0973
1991,Saskatchewan,Flaxseed [115122111],4.6872
1991,Alberta,Flaxseed [115122111],4.8687
1991,Manitoba,Flaxseed [115122111],4.6788
1991,Saskatchewan,Flaxseed [115122111],4.3065
1991,Alberta,Flaxseed [115122111],4.5165
1991,Manitoba,Flaxseed [115122111],4.6989
1991,Saskatchewan,Flaxseed [115122111],4.111199999999999
1991,Alberta,Flaxseed [115122111],4.8216
1991,Manitoba,Flaxseed [115122111],4.4208
1991,Saskatchewan,Flaxseed [115122111],4.0245
1991,Alberta,Flaxseed [115122111],4.4655
1991,Manitoba,Flaxseed [115122111],4.422
1991,Saskatchewan,Flaxseed [115122111],4.001399999999999
1991,Alberta,Flaxseed [115122111],4.4715
1991,Manitoba,Flaxseed [115122111],4.3877999999999995
1991,Saskatchewan,Flaxseed [115122111],3.9015000000000004
1991,Alberta,Flaxseed [115122111],4.486199999999999
1991,Manitoba,Flaxseed [115122111],4.3286999999999995
1991,Saskatchewan,Flaxseed [115122111],4.0266
1991,Alberta,Flaxseed [115122111],3.9774000000000003
1992,Manitoba,Flaxseed [115122111],4.569599999999999
1992,Saskatchewan,Flaxseed [115122111],4.5084
1992,Alberta,Flaxseed [115122111],4.5291
1992,Manitoba,Flaxseed [115122111],4.7034
1992,Saskatchewan,Flaxseed [115122111],4.6578
1992,Alberta,Flaxseed [115122111],4.7352
1992,Manitoba,Flaxseed [115122111],4.832999999999999
1992,Saskatchewan,Flaxseed [115122111],4.6809
1992,Alberta,Flaxseed [115122111],4.9841999999999995
1992,Manitoba,Flaxseed [115122111],4.8006
1992,Saskatchewan,Flaxseed [115122111],4.6113
1992,Alberta,Flaxseed [115122111],5.020499999999999
1992,Manitoba,Flaxseed [115122111],4.766699999999999
1992,Saskatchewan,Flaxseed [115122111],4.5579
1992,Alberta,Flaxseed [115122111],4.6395
1992,Manitoba,Flaxseed [115122111],4.3464
1992,Saskatchewan,Flaxseed [115122111],4.6872
1992,Alberta,Flaxseed [115122111],4.863300000000001
1992,Manitoba,Flaxseed [115122111],4.9269
1992,Saskatchewan,Flaxseed [115122111],4.6977
1992,Alberta,Flaxseed [115122111],4.765499999999999
1992,Manitoba,Flaxseed [115122111],5.13
1992,Saskatchewan,Flaxseed [115122111],4.983
1992,Alberta,Flaxseed [115122111],5.317799999999999
1992,Manitoba,Flaxseed [115122111],5.8755
1992,Saskatchewan,Flaxseed [115122111],5.9382
1992,Alberta,Flaxseed [115122111],6.066599999999999
1992,Manitoba,Flaxseed [115122111],6.2706
1992,Saskatchewan,Flaxseed [115122111],6.1640999999999995
1992,Alberta,Flaxseed [115122111],6.341399999999999
1992,Manitoba,Flaxseed [115122111],6.805499999999999
1992,Saskatchewan,Flaxseed [115122111],6.6864
1992,Alberta,Flaxseed [115122111],6.7674
1992,Manitoba,Flaxseed [115122111],6.9672
1992,Saskatchewan,Flaxseed [115122111],6.6309
1992,Alberta,Flaxseed [115122111],6.8688
1993,Manitoba,Flaxseed [115122111],7.023
1993,Saskatchewan,Flaxseed [115122111],6.8469
1993,Alberta,Flaxseed [115122111],7.009799999999999
1993,Manitoba,Flaxseed [115122111],6.915
1993,Saskatchewan,Flaxseed [115122111],6.552599999999999
1993,Alberta,Flaxseed [115122111],7.0352999999999994
1993,Manitoba,Flaxseed [115122111],6.479399999999999
1993,Saskatchewan,Flaxseed [115122111],6.1446
1993,Alberta,Flaxseed [115122111],6.3603
1993,Manitoba,Flaxseed [115122111],6.4899000000000004
1993,Saskatchewan,Flaxseed [115122111],6.296399999999999
1993,Alberta,Flaxseed [115122111],6.0279
1993,Manitoba,Flaxseed [115122111],6.3438
1993,Saskatchewan,Flaxseed [115122111],6.1773
1993,Alberta,Flaxseed [115122111],6.265499999999999
1993,Manitoba,Flaxseed [115122111],6.1872
1993,Saskatchewan,Flaxseed [115122111],6.0744
1993,Alberta,Flaxseed [115122111],6.2177999999999995
1993,Manitoba,Flaxseed [115122111],6.257099999999999
1993,Saskatchewan,Flaxseed [115122111],5.9994
1993,Alberta,Flaxseed [115122111],5.9877
1993,Manitoba,Flaxseed [115122111],6.2199
1993,Saskatchewan,Flaxseed [115122111],6.1722
1993,Alberta,Flaxseed [115122111],6.4971
1993,Manitoba,Flaxseed [115122111],6.2852999999999994
1993,Saskatchewan,Flaxseed [115122111],5.8671
1993,Alberta,Flaxseed [115122111],6.444599999999999
1993,Manitoba,Flaxseed [115122111],6.3933
1993,Saskatchewan,Flaxseed [115122111],6.007499999999999
1993,Alberta,Flaxseed [115122111],6.4008
1993,Manitoba,Flaxseed [115122111],6.5847
1993,Saskatchewan,Flaxseed [115122111],6.0984
1993,Alberta,Flaxseed [115122111],6.75
1993,Manitoba,Flaxseed [115122111],6.8358
1993,Saskatchewan,Flaxseed [115122111],6.554399999999999
1993,Alberta,Flaxseed [115122111],6.9254999999999995
1994,Manitoba,Flaxseed [115122111],7.0455
1994,Saskatchewan,Flaxseed [115122111],6.750299999999999
1994,Alberta,Flaxseed [115122111],6.836399999999999
1994,Manitoba,Flaxseed [115122111],6.9753
1994,Saskatchewan,Flaxseed [115122111],6.8184
1994,Alberta,Flaxseed [115122111],7.269
1994,Manitoba,Flaxseed [115122111],7.102799999999999
1994,Saskatchewan,Flaxseed [115122111],6.8526
1994,Alberta,Flaxseed [115122111],7.0488
1994,Manitoba,Flaxseed [115122111],7.1361
1994,Saskatchewan,Flaxseed [115122111],6.9063
1994,Alberta,Flaxseed [115122111],7.1463
1994,Manitoba,Flaxseed [115122111],6.923699999999999
1994,Saskatchewan,Flaxseed [115122111],6.6261
1994,Alberta,Flaxseed [115122111],7.2108
1994,Manitoba,Flaxseed [115122111],7.0428
1994,Saskatchewan,Flaxseed [115122111],6.9369
1994,Alberta,Flaxseed [115122111],6.762
1994,Manitoba,Flaxseed [115122111],6.9729
1994,Saskatchewan,Flaxseed [115122111],6.8373
1994,Alberta,Flaxseed [115122111],6.7002
1994,Manitoba,Flaxseed [115122111],7.190099999999999
1994,Saskatchewan,Flaxseed [115122111],7.0206
1994,Alberta,Flaxseed [115122111],6.9372
1994,Manitoba,Flaxseed [115122111],7.5663
1994,Saskatchewan,Flaxseed [115122111],7.407
1994,Alberta,Flaxseed [115122111],7.4376
1994,Manitoba,Flaxseed [115122111],7.7871
1994,Saskatchewan,Flaxseed [115122111],7.725
1994,Alberta,Flaxseed [115122111],7.6566
1994,Manitoba,Flaxseed [115122111],7.8204
1994,Saskatchewan,Flaxseed [115122111],7.723799999999999
1994,Alberta,Flaxseed [115122111],7.7268
1994,Manitoba,Flaxseed [115122111],7.995899999999999
1994,Saskatchewan,Flaxseed [115122111],7.7105999999999995
1994,Alberta,Flaxseed [115122111],7.823399999999999
1995,Manitoba,Flaxseed [115122111],8.3223
1995,Saskatchewan,Flaxseed [115122111],8.2323
1995,Alberta,Flaxseed [115122111],8.2872
1995,Manitoba,Flaxseed [115122111],8.667
1995,Saskatchewan,Flaxseed [115122111],8.6253
1995,Alberta,Flaxseed [115122111],8.5596
1995,Manitoba,Flaxseed [115122111],8.4879
1995,Saskatchewan,Flaxseed [115122111],8.595899999999999
1995,Alberta,Flaxseed [115122111],8.6313
1995,Manitoba,Flaxseed [115122111],8.556299999999998
1995,Saskatchewan,Flaxseed [115122111],8.5245
1995,Alberta,Flaxseed [115122111],8.703899999999999
1995,Manitoba,Flaxseed [115122111],8.0454
1995,Saskatchewan,Flaxseed [115122111],7.8180000000000005
1995,Alberta,Flaxseed [115122111],7.9497
1995,Manitoba,Flaxseed [115122111],8.2491
1995,Saskatchewan,Flaxseed [115122111],8.0193
1995,Alberta,Flaxseed [115122111],8.1456
1995,Manitoba,Flaxseed [115122111],8.4003
1995,Saskatchewan,Flaxseed [115122111],8.189400000000001
1995,Alberta,Flaxseed [115122111],8.054400000000001
1995,Manitoba,Flaxseed [115122111],8.207699999999999
1995,Saskatchewan,Flaxseed [115122111],7.920899999999999
1995,Alberta,Flaxseed [115122111],7.3152
1995,Manitoba,Flaxseed [115122111],8.459999999999999
1995,Saskatchewan,Flaxseed [115122111],8.1648
1995,Alberta,Flaxseed [115122111],8.145299999999999
1995,Manitoba,Flaxseed [115122111],8.292300000000001
1995,Saskatchewan,Flaxseed [115122111],8.095199999999998
1995,Alberta,Flaxseed [115122111],8.124
1995,Manitoba,Flaxseed [115122111],8.537099999999999
1995,Saskatchewan,Flaxseed [115122111],8.346
1995,Alberta,Flaxseed [115122111],8.4747
1995,Manitoba,Flaxseed [115122111],8.8611
1995,Saskatchewan,Flaxseed [115122111],8.5872
1995,Alberta,Flaxseed [115122111],8.5869
1996,Manitoba,Flaxseed [115122111],8.9508
1996,Saskatchewan,Flaxseed [115122111],8.7549
1996,Alberta,Flaxseed [115122111],8.5641
1996,Manitoba,Flaxseed [115122111],8.9415
1996,Saskatchewan,Flaxseed [115122111],8.594999999999999
1996,Alberta,Flaxseed [115122111],8.6601
1996,Manitoba,Flaxseed [115122111],8.9682
1996,Saskatchewan,Flaxseed [115122111],8.681099999999999
1996,Alberta,Flaxseed [115122111],8.994299999999999
1996,Manitoba,Flaxseed [115122111],9.186
1996,Saskatchewan,Flaxseed [115122111],8.890199999999998
1996,Alberta,Flaxseed [115122111],9.2289
1996,Manitoba,Flaxseed [115122111],10.089
1996,Saskatchewan,Flaxseed [115122111],9.9405
1996,Alberta,Flaxseed [115122111],9.7533
1996,Manitoba,Flaxseed [115122111],9.597
1996,Saskatchewan,Flaxseed [115122111],9.573
1996,Alberta,Flaxseed [115122111],9.905100000000001
1996,Manitoba,Flaxseed [115122111],10.0986
1996,Saskatchewan,Flaxseed [115122111],10.368599999999999
1996,Alberta,Flaxseed [115122111],9.2661
1996,Manitoba,Flaxseed [115122111],10.0617
1996,Saskatchewan,Flaxseed [115122111],9.9384
1996,Alberta,Flaxseed [115122111],10.256699999999999
1996,Manitoba,Flaxseed [115122111],10.4508
1996,Saskatchewan,Flaxseed [115122111],10.6836
1996,Alberta,Flaxseed [115122111],10.479
1996,Manitoba,Flaxseed [115122111],10.238399999999999
1996,Saskatchewan,Flaxseed [115122111],9.7404
1996,Alberta,Flaxseed [115122111],10.3491
1996,Manitoba,Flaxseed [115122111],10.151399999999999
1996,Saskatchewan,Flaxseed [115122111],9.7419
1996,Alberta,Flaxseed [115122111],9.5121
1996,Manitoba,Flaxseed [115122111],9.9924
1996,Saskatchewan,Flaxseed [115122111],9.7605
1996,Alberta,Flaxseed [115122111],10.2255
1997,Manitoba,Flaxseed [115122111],10.0383
1997,Saskatchewan,Flaxseed [115122111],9.746699999999999
1997,Alberta,Flaxseed [115122111],10.1595
1997,Manitoba,Flaxseed [115122111],9.947099999999999
1997,Saskatchewan,Flaxseed [115122111],9.786299999999999
1997,Alberta,Flaxseed [115122111],9.6588
1997,Manitoba,Flaxseed [115122111],10.1892
1997,Saskatchewan,Flaxseed [115122111],10.0707
1997,Alberta,Flaxseed [115122111],10.063799999999999
1997,Manitoba,Flaxseed [115122111],10.0938
1997,Saskatchewan,Flaxseed [115122111],9.8196
1997,Alberta,Flaxseed [115122111],9.375
1997,Manitoba,Flaxseed [115122111],9.6297
1997,Saskatchewan,Flaxseed [115122111],9.1701
1997,Alberta,Flaxseed [115122111],9.2301
1997,Manitoba,Flaxseed [115122111],9.7557
1997,Saskatchewan,Flaxseed [115122111],7.3092
1997,Alberta,Flaxseed [115122111],8.670599999999999
1997,Manitoba,Flaxseed [115122111],9.489899999999999
1997,Saskatchewan,Flaxseed [115122111],8.764499999999998
1997,Alberta,Flaxseed [115122111],8.616299999999999
1997,Manitoba,Flaxseed [115122111],9.344999999999999
1997,Saskatchewan,Flaxseed [115122111],8.4819
1997,Alberta,Flaxseed [115122111],8.5065
1997,Manitoba,Flaxseed [115122111],9.4437
1997,Saskatchewan,Flaxseed [115122111],9.1572
1997,Alberta,Flaxseed [115122111],9.064499999999999
1997,Manitoba,Flaxseed [115122111],9.3624
1997,Saskatchewan,Flaxseed [115122111],9.2283
1997,Alberta,Flaxseed [115122111],9.131699999999999
1997,Manitoba,Flaxseed [115122111],9.505199999999999
1997,Saskatchewan,Flaxseed [115122111],9.3954
1997,Alberta,Flaxseed [115122111],9.3753
1997,Manitoba,Flaxseed [115122111],10.083
1997,Saskatchewan,Flaxseed [115122111],9.5007
1997,Alberta,Flaxseed [115122111],9.6765
1998,Manitoba,Flaxseed [115122111],10.275599999999999
1998,Saskatchewan,Flaxseed [115122111],10.001999999999999
1998,Alberta,Flaxseed [115122111],9.8013
1998,Manitoba,Flaxseed [115122111],11.8272
1998,Saskatchewan,Flaxseed [115122111],11.0466
1998,Alberta,Flaxseed [115122111],10.8234
1998,Manitoba,Flaxseed [115122111],11.214
1998,Saskatchewan,Flaxseed [115122111],11.1024
1998,Alberta,Flaxseed [115122111],11.633099999999999
1998,Manitoba,Flaxseed [115122111],11.5626
1998,Saskatchewan,Flaxseed [115122111],11.3133
1998,Alberta,Flaxseed [115122111],11.132399999999999
1998,Manitoba,Flaxseed [115122111],12.351600000000001
1998,Saskatchewan,Flaxseed [115122111],11.9895
1998,Alberta,Flaxseed [115122111],11.3079
1998,Manitoba,Flaxseed [115122111],12.161399999999999
1998,Saskatchewan,Flaxseed [115122111],11.9373
1998,Alberta,Flaxseed [115122111],9.098399999999998
1998,Manitoba,Flaxseed [115122111],10.4694
1998,Saskatchewan,Flaxseed [115122111],9.69
1998,Alberta,Flaxseed [115122111],8.3349
1998,Manitoba,Flaxseed [115122111],9.0282
1998,Saskatchewan,Flaxseed [115122111],8.8164
1998,Alberta,Flaxseed [115122111],8.3598
1998,Manitoba,Flaxseed [115122111],8.8998
1998,Saskatchewan,Flaxseed [115122111],8.996999999999998
1998,Alberta,Flaxseed [115122111],8.6991
1998,Manitoba,Flaxseed [115122111],9.171
1998,Saskatchewan,Flaxseed [115122111],9.2169
1998,Alberta,Flaxseed [115122111],8.9778
1998,Manitoba,Flaxseed [115122111],9.6441
1998,Saskatchewan,Flaxseed [115122111],9.4185
1998,Alberta,Flaxseed [115122111],9.330599999999999
1998,Manitoba,Flaxseed [115122111],9.8013
1998,Saskatchewan,Flaxseed [115122111],9.288
1998,Alberta,Flaxseed [115122111],7.761299999999999
1999,Manitoba,Flaxseed [115122111],9.9651
1999,Saskatchewan,Flaxseed [115122111],9.240599999999999
1999,Alberta,Flaxseed [115122111],9.06
1999,Manitoba,Flaxseed [115122111],9.312899999999999
1999,Saskatchewan,Flaxseed [115122111],8.325299999999999
1999,Alberta,Flaxseed [115122111],8.4
1999,Manitoba,Flaxseed [115122111],9.032699999999998
1999,Saskatchewan,Flaxseed [115122111],8.4552
1999,Alberta,Flaxseed [115122111],9.1344
1999,Manitoba,Flaxseed [115122111],8.7522
1999,Saskatchewan,Flaxseed [115122111],8.064
1999,Alberta,Flaxseed [115122111],8.4855
1999,Manitoba,Flaxseed [115122111],8.2488
1999,Saskatchewan,Flaxseed [115122111],7.6155
1999,Alberta,Flaxseed [115122111],7.949999999999999
1999,Manitoba,Flaxseed [115122111],8.2113
1999,Saskatchewan,Flaxseed [115122111],7.459199999999999
1999,Alberta,Flaxseed [115122111],7.8
1999,Manitoba,Flaxseed [115122111],7.3854
1999,Saskatchewan,Flaxseed [115122111],6.7134
1999,Alberta,Flaxseed [115122111],6.948899999999999
1999,Manitoba,Flaxseed [115122111],6.8244
1999,Saskatchewan,Flaxseed [115122111],6.5823
1999,Alberta,Flaxseed [115122111],6.3549
1999,Manitoba,Flaxseed [115122111],6.568499999999999
1999,Saskatchewan,Flaxseed [115122111],6.402
1999,Alberta,Flaxseed [115122111],6.626399999999999
1999,Manitoba,Flaxseed [115122111],6.2229
1999,Saskatchewan,Flaxseed [115122111],6.2337
