year,province,Farm products,value
1986,Quebec,Corn for grain [1151111],3.5448
1986,Ontario,Corn for grain [1151111],2.7117
1987,Quebec,Corn for grain [1151111],3.4983
1987,Ontario,Corn for grain [1151111],2.6466
1987,Quebec,Corn for grain [1151111],3.2723999999999998
1987,Ontario,Corn for grain [1151111],2.5683
1987,Quebec,Corn for grain [1151111],3.1593
1987,Ontario,Corn for grain [1151111],2.6577
1987,Quebec,Corn for grain [1151111],3.231
1987,Ontario,Corn for grain [1151111],2.7807
1987,Quebec,Corn for grain [1151111],3.2925
1987,Ontario,Corn for grain [1151111],2.8796999999999997
1987,Quebec,Corn for grain [1151111],3.3287999999999998
1987,Ontario,Corn for grain [1151111],3.021
1987,Quebec,Corn for grain [1151111],3.2775
1987,Ontario,Corn for grain [1151111],2.9837999999999996
1987,Quebec,Corn for grain [1151111],3.276
1987,Ontario,Corn for grain [1151111],2.7834
1987,Quebec,Corn for grain [1151111],3.2361
1987,Ontario,Corn for grain [1151111],2.8229999999999995
1987,Quebec,Corn for grain [1151111],3.2862
1987,Ontario,Corn for grain [1151111],2.7525
1987,Quebec,Corn for grain [1151111],3.2934
1987,Ontario,Corn for grain [1151111],2.6802
1987,Quebec,Corn for grain [1151111],3.2901
1987,Ontario,Corn for grain [1151111],2.7095999999999996
1988,Quebec,Corn for grain [1151111],3.2628
1988,Ontario,Corn for grain [1151111],2.7020999999999997
1988,Quebec,Corn for grain [1151111],3.2358
1988,Ontario,Corn for grain [1151111],2.7624
1988,Quebec,Corn for grain [1151111],3.2427
1988,Ontario,Corn for grain [1151111],2.7309
1988,Quebec,Corn for grain [1151111],3.2775
1988,Ontario,Corn for grain [1151111],2.7863999999999995
1988,Quebec,Corn for grain [1151111],3.3623999999999996
1988,Ontario,Corn for grain [1151111],2.8137
1988,Quebec,Corn for grain [1151111],4.2195
1988,Ontario,Corn for grain [1151111],3.609
1988,Quebec,Corn for grain [1151111],5.3124
1988,Ontario,Corn for grain [1151111],4.432799999999999
1988,Quebec,Corn for grain [1151111],5.2569
1988,Ontario,Corn for grain [1151111],4.3245
1988,Quebec,Corn for grain [1151111],5.1884999999999994
1988,Ontario,Corn for grain [1151111],4.4472000000000005
1988,Quebec,Corn for grain [1151111],4.7052
1988,Ontario,Corn for grain [1151111],4.1961
1988,Quebec,Corn for grain [1151111],4.5795
1988,Ontario,Corn for grain [1151111],4.2672
1988,Quebec,Corn for grain [1151111],4.928699999999999
1988,Ontario,Corn for grain [1151111],4.338
1989,Quebec,Corn for grain [1151111],4.9209
1989,Ontario,Corn for grain [1151111],4.3668
1989,Quebec,Corn for grain [1151111],4.7783999999999995
1989,Ontario,Corn for grain [1151111],4.3449
1989,Quebec,Corn for grain [1151111],4.777799999999999
1989,Ontario,Corn for grain [1151111],4.407
1989,Quebec,Corn for grain [1151111],4.7318999999999996
1989,Ontario,Corn for grain [1151111],4.389
1989,Quebec,Corn for grain [1151111],4.797
1989,Ontario,Corn for grain [1151111],4.3245
1989,Quebec,Corn for grain [1151111],4.7505
1989,Ontario,Corn for grain [1151111],4.218
1989,Quebec,Corn for grain [1151111],4.6566
1989,Ontario,Corn for grain [1151111],4.3122
1989,Quebec,Corn for grain [1151111],4.4784
1989,Ontario,Corn for grain [1151111],4.1145
1989,Quebec,Corn for grain [1151111],4.5327
1989,Ontario,Corn for grain [1151111],4.119
1989,Quebec,Corn for grain [1151111],3.84
1989,Ontario,Corn for grain [1151111],3.5202
1989,Quebec,Corn for grain [1151111],3.7941
1989,Ontario,Corn for grain [1151111],3.3491999999999997
1989,Quebec,Corn for grain [1151111],3.8531999999999997
1989,Ontario,Corn for grain [1151111],3.3167999999999997
1990,Quebec,Corn for grain [1151111],3.8615999999999997
1990,Ontario,Corn for grain [1151111],3.3263999999999996
1990,Quebec,Corn for grain [1151111],3.8888999999999996
1990,Ontario,Corn for grain [1151111],3.3579
1990,Quebec,Corn for grain [1151111],3.9263999999999997
1990,Ontario,Corn for grain [1151111],3.5178
1990,Quebec,Corn for grain [1151111],4.064399999999999
1990,Ontario,Corn for grain [1151111],3.7428
1990,Quebec,Corn for grain [1151111],4.5225
1990,Ontario,Corn for grain [1151111],3.9690000000000003
1990,Quebec,Corn for grain [1151111],4.6827
1990,Ontario,Corn for grain [1151111],4.084199999999999
1990,Quebec,Corn for grain [1151111],4.9590000000000005
1990,Ontario,Corn for grain [1151111],4.2123
1990,Quebec,Corn for grain [1151111],4.887599999999999
1990,Ontario,Corn for grain [1151111],4.2357
1990,Quebec,Corn for grain [1151111],4.8264
1990,Ontario,Corn for grain [1151111],4.1247
1990,Quebec,Corn for grain [1151111],3.7847999999999997
1990,Ontario,Corn for grain [1151111],3.477
1990,Quebec,Corn for grain [1151111],3.5687999999999995
1990,Ontario,Corn for grain [1151111],3.096
1990,Quebec,Corn for grain [1151111],3.5997
1990,Ontario,Corn for grain [1151111],3.06
1991,Quebec,Corn for grain [1151111],3.6978
1991,Ontario,Corn for grain [1151111],3.1584
1991,Quebec,Corn for grain [1151111],3.7790999999999997
1991,Ontario,Corn for grain [1151111],3.2691
1991,Quebec,Corn for grain [1151111],3.8319
1991,Ontario,Corn for grain [1151111],3.3054
1991,Quebec,Corn for grain [1151111],3.8198999999999996
1991,Ontario,Corn for grain [1151111],3.3381
1991,Quebec,Corn for grain [1151111],3.8253
1991,Ontario,Corn for grain [1151111],3.2112000000000003
1991,Quebec,Corn for grain [1151111],3.7662
1991,Ontario,Corn for grain [1151111],3.018
1991,Quebec,Corn for grain [1151111],3.4989
1991,Ontario,Corn for grain [1151111],2.9259
1991,Quebec,Corn for grain [1151111],3.405
1991,Ontario,Corn for grain [1151111],3.0357
1991,Quebec,Corn for grain [1151111],3.3279
1991,Ontario,Corn for grain [1151111],2.9600999999999997
1991,Quebec,Corn for grain [1151111],3.3501
1991,Ontario,Corn for grain [1151111],2.8554
1991,Quebec,Corn for grain [1151111],3.3548999999999998
1991,Ontario,Corn for grain [1151111],2.8430999999999997
1991,Quebec,Corn for grain [1151111],3.5391
1991,Ontario,Corn for grain [1151111],2.8737
1992,Nova Scotia,Corn for grain [1151111],4.74
1992,Quebec,Corn for grain [1151111],3.6207
1992,Ontario,Corn for grain [1151111],3.0441
1992,Nova Scotia,Corn for grain [1151111],4.675800000000001
1992,Quebec,Corn for grain [1151111],3.6768
1992,Ontario,Corn for grain [1151111],3.3032999999999997
1992,Nova Scotia,Corn for grain [1151111],4.95
1992,Quebec,Corn for grain [1151111],3.7287
1992,Ontario,Corn for grain [1151111],3.4326
1992,Nova Scotia,Corn for grain [1151111],5.0739
1992,Quebec,Corn for grain [1151111],3.7068
1992,Ontario,Corn for grain [1151111],3.3237
1992,Nova Scotia,Corn for grain [1151111],4.9593
1992,Quebec,Corn for grain [1151111],3.7641
1992,Ontario,Corn for grain [1151111],3.4088999999999996
1992,Nova Scotia,Corn for grain [1151111],4.8645
1992,Quebec,Corn for grain [1151111],3.8127
1992,Ontario,Corn for grain [1151111],3.4527
1992,Nova Scotia,Corn for grain [1151111],4.9668
1992,Quebec,Corn for grain [1151111],3.7719
1992,Ontario,Corn for grain [1151111],3.2354999999999996
1992,Nova Scotia,Corn for grain [1151111],4.5222
1992,Quebec,Corn for grain [1151111],3.7011
1992,Ontario,Corn for grain [1151111],3.1719
1992,Nova Scotia,Corn for grain [1151111],4.4139
1992,Quebec,Corn for grain [1151111],3.711
1992,Ontario,Corn for grain [1151111],3.3984
1992,Nova Scotia,Corn for grain [1151111],4.5456
1992,Quebec,Corn for grain [1151111],3.3342
1992,Ontario,Corn for grain [1151111],3.279
1992,Nova Scotia,Corn for grain [1151111],4.2729
1992,Quebec,Corn for grain [1151111],3.1401
1992,Ontario,Corn for grain [1151111],3.1953
1992,Nova Scotia,Corn for grain [1151111],4.407299999999999
1992,Quebec,Corn for grain [1151111],3.6087000000000002
1992,Ontario,Corn for grain [1151111],3.3695999999999997
1993,Nova Scotia,Corn for grain [1151111],4.138199999999999
1993,Quebec,Corn for grain [1151111],3.717
1993,Ontario,Corn for grain [1151111],3.2934
1993,Nova Scotia,Corn for grain [1151111],4.9799999999999995
1993,Quebec,Corn for grain [1151111],3.6441
1993,Ontario,Corn for grain [1151111],3.0791999999999997
1993,Nova Scotia,Corn for grain [1151111],4.2
1993,Quebec,Corn for grain [1151111],3.546
1993,Ontario,Corn for grain [1151111],3.2258999999999998
1993,Nova Scotia,Corn for grain [1151111],4.8843
1993,Quebec,Corn for grain [1151111],3.4688999999999997
1993,Ontario,Corn for grain [1151111],3.231
1993,Nova Scotia,Corn for grain [1151111],4.8843
1993,Quebec,Corn for grain [1151111],3.5180999999999996
1993,Ontario,Corn for grain [1151111],3.1029
1993,Nova Scotia,Corn for grain [1151111],4.1904
1993,Quebec,Corn for grain [1151111],3.4992
1993,Ontario,Corn for grain [1151111],3.0441
1993,Nova Scotia,Corn for grain [1151111],4.35
1993,Quebec,Corn for grain [1151111],3.546
1993,Ontario,Corn for grain [1151111],3.1214999999999997
1993,Nova Scotia,Corn for grain [1151111],4.71
1993,Quebec,Corn for grain [1151111],3.7752
1993,Ontario,Corn for grain [1151111],3.1536
1993,Nova Scotia,Corn for grain [1151111],5.1285
1993,Quebec,Corn for grain [1151111],3.7266
1993,Ontario,Corn for grain [1151111],3.1580999999999997
1993,Nova Scotia,Corn for grain [1151111],4.1217
1993,Quebec,Corn for grain [1151111],4.3452
1993,Ontario,Corn for grain [1151111],3.3590999999999998
1993,Nova Scotia,Corn for grain [1151111],4.0047
1993,Quebec,Corn for grain [1151111],4.4421
1993,Ontario,Corn for grain [1151111],3.6188999999999996
1993,Nova Scotia,Corn for grain [1151111],4.0047
1993,Quebec,Corn for grain [1151111],4.4241
1993,Ontario,Corn for grain [1151111],3.9758999999999998
1994,Nova Scotia,Corn for grain [1151111],4.0047
1994,Quebec,Corn for grain [1151111],4.4088
1994,Ontario,Corn for grain [1151111],4.0686
1994,Nova Scotia,Corn for grain [1151111],4.0047
1994,Quebec,Corn for grain [1151111],4.4784
1994,Ontario,Corn for grain [1151111],4.2177
1994,Nova Scotia,Corn for grain [1151111],4.0047
1994,Quebec,Corn for grain [1151111],4.490099999999999
1994,Ontario,Corn for grain [1151111],4.3004999999999995
1994,Nova Scotia,Corn for grain [1151111],5.3999999999999995
1994,Quebec,Corn for grain [1151111],4.5699000000000005
1994,Ontario,Corn for grain [1151111],4.2183
1994,Nova Scotia,Corn for grain [1151111],5.057099999999999
1994,Quebec,Corn for grain [1151111],4.4841
1994,Ontario,Corn for grain [1151111],4.2546
1994,Nova Scotia,Corn for grain [1151111],4.5
1994,Quebec,Corn for grain [1151111],4.2372000000000005
1994,Ontario,Corn for grain [1151111],4.3899
1994,Nova Scotia,Corn for grain [1151111],4.5
1994,Quebec,Corn for grain [1151111],4.080299999999999
1994,Ontario,Corn for grain [1151111],4.0134
1994,Nova Scotia,Corn for grain [1151111],4.5
1994,Quebec,Corn for grain [1151111],4.3332
1994,Ontario,Corn for grain [1151111],3.8402999999999996
1994,Nova Scotia,Corn for grain [1151111],3.9
1994,Quebec,Corn for grain [1151111],4.326899999999999
1994,Ontario,Corn for grain [1151111],3.8474999999999997
1994,Nova Scotia,Corn for grain [1151111],4.0083
1994,Quebec,Corn for grain [1151111],3.8373
1994,Ontario,Corn for grain [1151111],3.5589
1994,Nova Scotia,Corn for grain [1151111],3.3903
1994,Quebec,Corn for grain [1151111],3.8525999999999994
1994,Ontario,Corn for grain [1151111],3.3863999999999996
1994,Nova Scotia,Corn for grain [1151111],4.663499999999999
1994,Quebec,Corn for grain [1151111],3.9165
1994,Ontario,Corn for grain [1151111],3.3834
1995,Nova Scotia,Corn for grain [1151111],4.6965
1995,Quebec,Corn for grain [1151111],3.9227999999999996
1995,Ontario,Corn for grain [1151111],3.4944
1995,Nova Scotia,Corn for grain [1151111],4.6965
1995,Quebec,Corn for grain [1151111],3.9743999999999997
1995,Ontario,Corn for grain [1151111],3.6062999999999996
1995,Nova Scotia,Corn for grain [1151111],4.6965
1995,Quebec,Corn for grain [1151111],4.1052
1995,Ontario,Corn for grain [1151111],3.771
1995,Nova Scotia,Corn for grain [1151111],4.8156
1995,Quebec,Corn for grain [1151111],4.4652
1995,Ontario,Corn for grain [1151111],3.9282
1995,Nova Scotia,Corn for grain [1151111],4.5
1995,Quebec,Corn for grain [1151111],4.6284
1995,Ontario,Corn for grain [1151111],4.043699999999999
1995,Nova Scotia,Corn for grain [1151111],5.2599
1995,Quebec,Corn for grain [1151111],4.9632
1995,Ontario,Corn for grain [1151111],4.263
1995,Nova Scotia,Corn for grain [1151111],5.79
1995,Quebec,Corn for grain [1151111],5.1864
1995,Ontario,Corn for grain [1151111],4.566
1995,Nova Scotia,Corn for grain [1151111],6.2499
1995,Quebec,Corn for grain [1151111],5.2970999999999995
1995,Ontario,Corn for grain [1151111],4.602
1995,Nova Scotia,Corn for grain [1151111],6.2499
1995,Quebec,Corn for grain [1151111],5.1795
1995,Ontario,Corn for grain [1151111],4.6458
1995,Nova Scotia,Corn for grain [1151111],5.01
1995,Quebec,Corn for grain [1151111],4.8576
1995,Ontario,Corn for grain [1151111],4.3892999999999995
1995,Nova Scotia,Corn for grain [1151111],5.5001999999999995
1995,Quebec,Corn for grain [1151111],5.0538
1995,Ontario,Corn for grain [1151111],4.5834
1995,Nova Scotia,Corn for grain [1151111],5.5001999999999995
1995,Quebec,Corn for grain [1151111],5.4459
1995,Ontario,Corn for grain [1151111],4.8795
1996,Nova Scotia,Corn for grain [1151111],6.193499999999999
1996,Quebec,Corn for grain [1151111],5.7566999999999995
1996,Ontario,Corn for grain [1151111],4.9581
1996,Nova Scotia,Corn for grain [1151111],6.193499999999999
1996,Quebec,Corn for grain [1151111],6
1996,Ontario,Corn for grain [1151111],5.6636999999999995
1996,Nova Scotia,Corn for grain [1151111],6.193499999999999
1996,Quebec,Corn for grain [1151111],6.296399999999999
1996,Ontario,Corn for grain [1151111],5.8704
1996,Nova Scotia,Corn for grain [1151111],6.193499999999999
1996,Quebec,Corn for grain [1151111],6.6924
1996,Ontario,Corn for grain [1151111],6.5427
1996,Nova Scotia,Corn for grain [1151111],6.193499999999999
1996,Quebec,Corn for grain [1151111],7.4199
1996,Ontario,Corn for grain [1151111],7.199999999999999
1996,Nova Scotia,Corn for grain [1151111],6.193499999999999
1996,Quebec,Corn for grain [1151111],7.9635
1996,Ontario,Corn for grain [1151111],7.577999999999999
1996,Nova Scotia,Corn for grain [1151111],9.978
1996,Quebec,Corn for grain [1151111],8.290199999999999
1996,Ontario,Corn for grain [1151111],7.8222
1996,Nova Scotia,Corn for grain [1151111],9.978
1996,Quebec,Corn for grain [1151111],7.927499999999999
1996,Ontario,Corn for grain [1151111],7.6155
1996,Nova Scotia,Corn for grain [1151111],9.978
1996,Quebec,Corn for grain [1151111],7.5765
1996,Ontario,Corn for grain [1151111],7.3626
1996,Nova Scotia,Corn for grain [1151111],9.978
1996,Quebec,Corn for grain [1151111],5.6913
1996,Ontario,Corn for grain [1151111],5.1741
1996,Nova Scotia,Corn for grain [1151111],5.52
1996,Quebec,Corn for grain [1151111],5.1747000000000005
1996,Ontario,Corn for grain [1151111],4.5861
1996,Nova Scotia,Corn for grain [1151111],6.0225
1996,Quebec,Corn for grain [1151111],4.9464
1996,Ontario,Corn for grain [1151111],4.3602
1997,Nova Scotia,Corn for grain [1151111],6.021599999999999
1997,Quebec,Corn for grain [1151111],4.7991
1997,Ontario,Corn for grain [1151111],4.4274000000000004
1997,Nova Scotia,Corn for grain [1151111],5.5518
1997,Quebec,Corn for grain [1151111],4.7901
1997,Ontario,Corn for grain [1151111],4.4391
1997,Nova Scotia,Corn for grain [1151111],5.9399999999999995
1997,Quebec,Corn for grain [1151111],4.9220999999999995
1997,Ontario,Corn for grain [1151111],4.68
1997,Nova Scotia,Corn for grain [1151111],5.9399999999999995
1997,Quebec,Corn for grain [1151111],5.064900000000001
1997,Ontario,Corn for grain [1151111],4.77
1997,Nova Scotia,Corn for grain [1151111],5.6598
1997,Quebec,Corn for grain [1151111],5.0265
1997,Ontario,Corn for grain [1151111],4.5789
1997,Nova Scotia,Corn for grain [1151111],5.7
1997,Quebec,Corn for grain [1151111],4.7904
1997,Ontario,Corn for grain [1151111],4.359
1997,Nova Scotia,Corn for grain [1151111],5.85
1997,Quebec,Corn for grain [1151111],4.4547
1997,Ontario,Corn for grain [1151111],4.2327
1997,Nova Scotia,Corn for grain [1151111],4.95
1997,Quebec,Corn for grain [1151111],4.3665
1997,Ontario,Corn for grain [1151111],4.355099999999999
1997,Nova Scotia,Corn for grain [1151111],4.95
1997,Quebec,Corn for grain [1151111],5.0409
1997,Ontario,Corn for grain [1151111],4.7733
1997,Nova Scotia,Corn for grain [1151111],4.95
1997,Quebec,Corn for grain [1151111],5.0031
1997,Ontario,Corn for grain [1151111],4.8975
1997,Nova Scotia,Corn for grain [1151111],5.55
1997,Quebec,Corn for grain [1151111],4.7481
1997,Ontario,Corn for grain [1151111],4.5813
1997,Nova Scotia,Corn for grain [1151111],5.55
1997,Quebec,Corn for grain [1151111],5.0256
1997,Ontario,Corn for grain [1151111],4.5318
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],5.0502
1998,Ontario,Corn for grain [1151111],4.5381
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],5.0241
1998,Ontario,Corn for grain [1151111],4.580699999999999
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],4.911899999999999
1998,Ontario,Corn for grain [1151111],4.5603
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],4.7166
1998,Ontario,Corn for grain [1151111],4.2354
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],4.572
1998,Ontario,Corn for grain [1151111],4.197
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],4.421399999999999
1998,Ontario,Corn for grain [1151111],4.0401
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],4.3524
1998,Ontario,Corn for grain [1151111],3.8981999999999997
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],4.1211
1998,Ontario,Corn for grain [1151111],3.5769
1998,Nova Scotia,Corn for grain [1151111],5.55
1998,Quebec,Corn for grain [1151111],3.8811
1998,Ontario,Corn for grain [1151111],3.5736
1998,Nova Scotia,Corn for grain [1151111],4.8
1998,Quebec,Corn for grain [1151111],3.7782
1998,Ontario,Corn for grain [1151111],3.5805
1998,Nova Scotia,Corn for grain [1151111],4.6499999999999995
1998,Quebec,Corn for grain [1151111],3.8085
1998,Ontario,Corn for grain [1151111],3.4814999999999996
1998,Nova Scotia,Corn for grain [1151111],4.859999999999999
1998,Quebec,Corn for grain [1151111],3.9650999999999996
1998,Ontario,Corn for grain [1151111],3.4353000000000002
1999,Nova Scotia,Corn for grain [1151111],4.859999999999999
1999,Quebec,Corn for grain [1151111],3.9138
1999,Ontario,Corn for grain [1151111],3.4637999999999995
1999,Nova Scotia,Corn for grain [1151111],4.859999999999999
1999,Quebec,Corn for grain [1151111],3.8672999999999997
1999,Ontario,Corn for grain [1151111],3.4554
1999,Nova Scotia,Corn for grain [1151111],4.56
1999,Quebec,Corn for grain [1151111],3.9302999999999995
1999,Ontario,Corn for grain [1151111],3.5915999999999997
1999,Nova Scotia,Corn for grain [1151111],4.56
1999,Quebec,Corn for grain [1151111],4.119
1999,Ontario,Corn for grain [1151111],3.6723
1999,Nova Scotia,Corn for grain [1151111],4.56
1999,Quebec,Corn for grain [1151111],4.1475
1999,Ontario,Corn for grain [1151111],3.7562999999999995
1999,Nova Scotia,Corn for grain [1151111],4.56
1999,Quebec,Corn for grain [1151111],4.137599999999999
1999,Ontario,Corn for grain [1151111],3.6071999999999997
1999,Nova Scotia,Corn for grain [1151111],4.56
1999,Quebec,Corn for grain [1151111],4.002
1999,Ontario,Corn for grain [1151111],3.3947999999999996
1999,Nova Scotia,Corn for grain [1151111],4.8
1999,Quebec,Corn for grain [1151111],3.9995999999999996
1999,Ontario,Corn for grain [1151111],3.5021999999999998
1999,Nova Scotia,Corn for grain [1151111],4.6499999999999995
1999,Quebec,Corn for grain [1151111],3.9756
1999,Ontario,Corn for grain [1151111],3.5921999999999996
1999,Nova Scotia,Corn for grain [1151111],4.5
1999,Quebec,Corn for grain [1151111],3.7125
1999,Ontario,Corn for grain [1151111],3.3648
1999,Nova Scotia,Corn for grain [1151111],4.62
1999,Quebec,Corn for grain [1151111],3.5907
1999,Ontario,Corn for grain [1151111],3.2577
1999,Nova Scotia,Corn for grain [1151111],4.59
1999,Quebec,Corn for grain [1151111],3.6395999999999997
1999,Ontario,Corn for grain [1151111],3.1965
2000,Nova Scotia,Corn for grain [1151111],4.6499999999999995
2000,Quebec,Corn for grain [1151111],3.6579
2000,Ontario,Corn for grain [1151111],3.3539999999999996
2000,Nova Scotia,Corn for grain [1151111],4.6499999999999995
2000,Quebec,Corn for grain [1151111],3.687
2000,Ontario,Corn for grain [1151111],3.4341
2000,Nova Scotia,Corn for grain [1151111],4.5
2000,Quebec,Corn for grain [1151111],3.7112999999999996
2000,Ontario,Corn for grain [1151111],3.5601
2000,Nova Scotia,Corn for grain [1151111],4.5
2000,Quebec,Corn for grain [1151111],3.7353
2000,Ontario,Corn for grain [1151111],3.5664
2000,Nova Scotia,Corn for grain [1151111],4.35
2000,Quebec,Corn for grain [1151111],3.8213999999999997
2000,Ontario,Corn for grain [1151111],3.6717
2000,Nova Scotia,Corn for grain [1151111],4.5
2000,Quebec,Corn for grain [1151111],3.8897999999999997
2000,Ontario,Corn for grain [1151111],3.4929
2000,Nova Scotia,Corn for grain [1151111],4.5
2000,Quebec,Corn for grain [1151111],3.7821
2000,Ontario,Corn for grain [1151111],3.2937
2000,Nova Scotia,Corn for grain [1151111],3.5999999999999996
2000,Quebec,Corn for grain [1151111],3.6633
2000,Ontario,Corn for grain [1151111],3.1262999999999996
2000,Nova Scotia,Corn for grain [1151111],4.71
2000,Quebec,Corn for grain [1151111],3.6245999999999996
2000,Ontario,Corn for grain [1151111],3.2520000000000002
2000,Nova Scotia,Corn for grain [1151111],4.2
2000,Quebec,Corn for grain [1151111],3.807
2000,Ontario,Corn for grain [1151111],3.456
2000,Nova Scotia,Corn for grain [1151111],3.9
2000,Quebec,Corn for grain [1151111],3.801
2000,Ontario,Corn for grain [1151111],3.6708
2000,Nova Scotia,Corn for grain [1151111],4.2
2000,Quebec,Corn for grain [1151111],4.0038
2000,Ontario,Corn for grain [1151111],3.8766
2001,Nova Scotia,Corn for grain [1151111],5.7
2001,Quebec,Corn for grain [1151111],4.1265
2001,Ontario,Corn for grain [1151111],3.9288000000000003
2001,Nova Scotia,Corn for grain [1151111],5.43
2001,Quebec,Corn for grain [1151111],3.9606000000000003
2001,Ontario,Corn for grain [1151111],3.8120999999999996
2001,Nova Scotia,Corn for grain [1151111],5.67
2001,Quebec,Corn for grain [1151111],3.9041999999999994
2001,Ontario,Corn for grain [1151111],3.9227999999999996
2001,Nova Scotia,Corn for grain [1151111],5.52
2001,Quebec,Corn for grain [1151111],3.9206999999999996
2001,Ontario,Corn for grain [1151111],3.8741999999999996
2001,Nova Scotia,Corn for grain [1151111],5.49
2001,Quebec,Corn for grain [1151111],3.8991
2001,Ontario,Corn for grain [1151111],3.7340999999999998
2001,Nova Scotia,Corn for grain [1151111],5.31
2001,Quebec,Corn for grain [1151111],3.7977
2001,Ontario,Corn for grain [1151111],3.5985
2001,Nova Scotia,Corn for grain [1151111],5.34
2001,Quebec,Corn for grain [1151111],3.795
2001,Ontario,Corn for grain [1151111],3.7452
2001,Nova Scotia,Corn for grain [1151111],5.58
2001,Quebec,Corn for grain [1151111],3.8162999999999996
2001,Ontario,Corn for grain [1151111],4.0038
2001,Nova Scotia,Corn for grain [1151111],5.58
2001,Quebec,Corn for grain [1151111],3.9758999999999998
2001,Ontario,Corn for grain [1151111],4.400099999999999
2001,Nova Scotia,Corn for grain [1151111],5.31
2001,Quebec,Corn for grain [1151111],3.9866999999999995
2001,Ontario,Corn for grain [1151111],4.1370000000000005
2001,Nova Scotia,Corn for grain [1151111],5.31
2001,Quebec,Corn for grain [1151111],4.0023
2001,Ontario,Corn for grain [1151111],4.0338
2001,Nova Scotia,Corn for grain [1151111],5.37
2001,Quebec,Corn for grain [1151111],4.1277
2001,Ontario,Corn for grain [1151111],3.9704999999999995
2002,Nova Scotia,Corn for grain [1151111],5.46
2002,Quebec,Corn for grain [1151111],4.137599999999999
2002,Ontario,Corn for grain [1151111],4.0641
2002,Nova Scotia,Corn for grain [1151111],5.43
2002,Quebec,Corn for grain [1151111],4.125299999999999
2002,Ontario,Corn for grain [1151111],3.8961
2002,Nova Scotia,Corn for grain [1151111],5.37
2002,Quebec,Corn for grain [1151111],4.161
2002,Ontario,Corn for grain [1151111],3.9768
2002,Nova Scotia,Corn for grain [1151111],5.25
2002,Quebec,Corn for grain [1151111],4.1958
2002,Ontario,Corn for grain [1151111],3.8745
2002,Nova Scotia,Corn for grain [1151111],5.1899999999999995
2002,Quebec,Corn for grain [1151111],4.2105
2002,Ontario,Corn for grain [1151111],4.1682
2002,Nova Scotia,Corn for grain [1151111],5.22
